# seed	om	si8	S8	As*1e9
2.504000000000000000e+03 1.689529564598851452e-01 2.410347403070769723e-01 7.012487928382244995e-01 5.296065954358686767e+00
2.505000000000000000e+03 3.553213285112709063e-01 3.495484515615278620e-01 7.256481297417840537e-01 3.177484764360448022e+00
2.506000000000000000e+03 2.819159187119317789e-01 3.113555014044003255e-01 9.268418432315402855e-01 5.467586242997064971e+00
2.507000000000000000e+03 1.849846101726700665e-01 2.522113015595673358e-01 6.369238968110715327e-01 4.319944752778082986e+00
2.508000000000000000e+03 1.390013989424740137e-01 2.186282757059053450e-01 7.288016928590768106e-01 6.374446333213660054e+00
2.509000000000000000e+03 1.093412441783335465e-01 1.939048847287400956e-01 7.198407544388657486e-01 7.337478426529079556e+00
2.510000000000000000e+03 4.688336987016424318e-01 4.015190490732032380e-01 9.562526660559245162e-01 3.954451372559337319e+00
2.511000000000000000e+03 3.630250151619753840e-01 3.533173953178705418e-01 7.306870059795497196e-01 3.157443990343333784e+00
2.512000000000000000e+03 3.305341181437697617e-01 3.371358148778026420e-01 8.136050388499533881e-01 4.035034776805492385e+00
2.513000000000000000e+03 1.361834041826368025e-01 2.164007875834765282e-01 6.370957147280917887e-01 5.384350839024818924e+00
2.514000000000000000e+03 1.700487928722960174e-01 2.418151579351873748e-01 8.707397476057441299e-01 7.054047033655919563e+00
2.515000000000000000e+03 2.138054482045741445e-01 2.711478267260696851e-01 9.562100270801907609e-01 6.865106564466570305e+00
2.516000000000000000e+03 2.037419642721721158e-01 2.646896675310431157e-01 9.286211090195005680e-01 6.818870410716430186e+00
2.517000000000000000e+03 3.647000384589767497e-01 3.541315730537303863e-01 9.078095933917080806e-01 4.416860279612240703e+00
2.518000000000000000e+03 3.332775634190081604e-01 3.385320434772808862e-01 8.959001829903924241e-01 4.627723482045619008e+00
2.519000000000000000e+03 3.142758517114426220e-01 3.287397723146340267e-01 9.628148083756700171e-01 5.345584585177107328e+00
2.520000000000000000e+03 3.338709449127540418e-01 3.388332778507564536e-01 7.604056447001534824e-01 3.605156543731296015e+00
2.521000000000000000e+03 1.946596354079350166e-01 2.587227964998808361e-01 7.425932238655651441e-01 5.196667824075538178e+00
2.522000000000000000e+03 2.606034410064851925e-01 2.993552071644527968e-01 7.329282590283884291e-01 4.124191418502277884e+00
2.523000000000000000e+03 1.918379709446930703e-01 2.568408095660467128e-01 6.068620135795453896e-01 3.906676102774952586e+00
2.524000000000000000e+03 4.555517683102652815e-01 3.957907247327309697e-01 6.626803880650722345e-01 2.156442746537467148e+00
2.525000000000000000e+03 4.329335065150891060e-01 3.858400840234566531e-01 9.070367967732988479e-01 3.876210042830877445e+00
2.526000000000000000e+03 1.816663008640895804e-01 2.499389439759927001e-01 9.321631608634179944e-01 7.381265227196580625e+00
2.527000000000000000e+03 3.210154647167928199e-01 3.322459696572128696e-01 8.522787959799397184e-01 4.421241037377102501e+00
2.528000000000000000e+03 3.384325902754442006e-01 3.411401475610741363e-01 8.133943953572313479e-01 3.961451480958010141e+00
2.529000000000000000e+03 2.813850261041594414e-01 3.110621972374930100e-01 9.055659666418423015e-01 5.300842254091254091e+00
2.530000000000000000e+03 1.201726310513392681e-01 2.032822826992795318e-01 7.855802198935810665e-01 7.724247647565404051e+00
2.531000000000000000e+03 2.907653270647518329e-01 3.162045045461827630e-01 9.523143369951718729e-01 5.556328533113010337e+00
2.532000000000000000e+03 4.520007965642867109e-01 3.942451361541479127e-01 6.338564974722423750e-01 1.987265909534805974e+00
2.533000000000000000e+03 1.246416962015383378e-01 2.070276818685494735e-01 7.894170034260555857e-01 7.593627966136009988e+00
2.534000000000000000e+03 4.404396321143211890e-01 3.891705244371135297e-01 6.225462598281785720e-01 1.966679806797018149e+00
2.535000000000000000e+03 3.132894985118096498e-01 3.282234928401810414e-01 7.110296706172469783e-01 3.407142974236006427e+00
2.536000000000000000e+03 7.167742761703799204e-02 1.569957693594250248e-01 7.970800360518793815e-01 1.080690973815900158e+01
2.537000000000000000e+03 2.383047778783000115e-01 2.862616161874668719e-01 5.787307512441772772e-01 3.039510186454231100e+00
2.538000000000000000e+03 4.348725016286585365e-01 3.867031567752035048e-01 7.965622060406386540e-01 3.136610474412816263e+00
2.539000000000000000e+03 3.509569589182802707e-01 3.473950877369838541e-01 8.766692114380536527e-01 4.315350249320326625e+00
2.540000000000000000e+03 4.654536100312735014e-01 4.000690413167023451e-01 6.812608542197821082e-01 2.228991965824752786e+00
2.541000000000000000e+03 2.567167857006250609e-01 2.971145206154999774e-01 9.576216473415529729e-01 6.093668103269362035e+00
2.542000000000000000e+03 1.192989086204042648e-01 2.025419464727089558e-01 6.618312563197257248e-01 6.206930653566343992e+00
2.543000000000000000e+03 1.839036110223959963e-01 2.514732950863486916e-01 9.241677281656455190e-01 7.242588425807708674e+00
2.544000000000000000e+03 2.620547420725606313e-01 3.001876047313911666e-01 9.695860456350383627e-01 6.111110403495159105e+00
2.545000000000000000e+03 3.683540678345930131e-01 3.559012219684909994e-01 7.552753537136966955e-01 3.294909010869015997e+00
2.546000000000000000e+03 1.189604044834245145e-01 2.022543914923698449e-01 5.712254746332029454e-01 5.079891769082754749e+00
2.547000000000000000e+03 3.607897140128323854e-01 3.522279521064511365e-01 6.062419767076913102e-01 2.275528095519099292e+00
2.548000000000000000e+03 1.178624593607208171e-01 2.013188743880172382e-01 8.801772437978350183e-01 9.014602444301251793e+00
2.549000000000000000e+03 3.593690039747132747e-01 3.515337701913670010e-01 8.698196852472287466e-01 4.190287141201624266e+00
2.550000000000000000e+03 2.680006572790698538e-01 3.035740702481198872e-01 6.665944959472386300e-01 3.482199331077929561e+00
2.551000000000000000e+03 2.456515726425489432e-01 2.906407586021033662e-01 8.958896809795570126e-01 5.736214339512848426e+00
2.552000000000000000e+03 3.797996075631633883e-01 3.613882265505514724e-01 7.208554452574842397e-01 2.970869968461221422e+00
2.553000000000000000e+03 2.824641241871134190e-01 3.116580807936067954e-01 9.436098812318673978e-01 5.597015811210829028e+00
2.554000000000000000e+03 2.346899106472089824e-01 2.840821550169611021e-01 7.567685782886105494e-01 4.672163398751344232e+00
2.555000000000000000e+03 7.170592209455403654e-02 1.570269721248766792e-01 6.487254280779094495e-01 8.402554778634110377e+00
2.556000000000000000e+03 4.613443094925459009e-01 3.982991027469675038e-01 8.627827305471269526e-01 3.406813978783457930e+00
2.557000000000000000e+03 2.620226296740183480e-01 3.001692115525549376e-01 5.800951792746597002e-01 2.812939346200378221e+00
2.558000000000000000e+03 1.971794667717668703e-01 2.603919703878767034e-01 8.626938737573682792e-01 6.322430125195154460e+00
2.559000000000000000e+03 9.066457374621461618e-02 1.765694466770388604e-01 6.619707310822454671e-01 7.430847533587028764e+00
2.560000000000000000e+03 4.528306430116485481e-01 3.946068754510222432e-01 7.434696940929754749e-01 2.689684563207063395e+00
2.561000000000000000e+03 1.951011625030022179e-01 2.590160479024083418e-01 8.645922451898078176e-01 6.385803167741181952e+00
2.562000000000000000e+03 1.112329069612912891e-01 1.955750219319674355e-01 6.681292027824086155e-01 6.584710726433518957e+00
2.563000000000000000e+03 3.419316025858872288e-01 3.428991155183609418e-01 7.934738966875360955e-01 3.782671128823852147e+00
2.564000000000000000e+03 4.381092883965994611e-01 3.881396182740812772e-01 9.300664935102525011e-01 3.991641195213707416e+00
2.565000000000000000e+03 4.541766790239794016e-01 3.951929233973998090e-01 8.777591584252656398e-01 3.546437182352839113e+00
2.566000000000000000e+03 1.816872095820236677e-01 2.499533268101038486e-01 7.421636001946367855e-01 5.448297687963716385e+00
2.567000000000000000e+03 2.461891444827300768e-01 2.909585967945412799e-01 6.726221606199440650e-01 3.776899564420569622e+00
2.568000000000000000e+03 3.137539607975889377e-01 3.284667039504340913e-01 8.732002460325051230e-01 4.658196070069578809e+00
2.569000000000000000e+03 2.900189153296738320e-01 3.157983859444964403e-01 6.128187962725595295e-01 2.833219755678651364e+00
2.570000000000000000e+03 2.054995877653811864e-01 2.658289167378820039e-01 6.465260826693555174e-01 4.082898531373700735e+00
2.571000000000000000e+03 3.179722864661615467e-01 3.306673987217788047e-01 7.304543216832323216e-01 3.515778561166228666e+00
2.572000000000000000e+03 1.927513717975303242e-01 2.574515333627639402e-01 6.853811993575814610e-01 4.667760711881580704e+00
2.573000000000000000e+03 7.064853437129237079e-02 1.558648989625213144e-01 5.924544178182377108e-01 7.563065213511077189e+00
2.574000000000000000e+03 1.379250658594684265e-01 2.177801757809864347e-01 6.720752684266618759e-01 5.745269386250042132e+00
2.575000000000000000e+03 2.278041502462445911e-01 2.798836700042072190e-01 7.203983257548471908e-01 4.443399332847063121e+00
2.576000000000000000e+03 2.187697143479861717e-01 2.742776020565777517e-01 6.135371282996021636e-01 3.586680072849953493e+00
2.577000000000000000e+03 1.204278742824870518e-01 2.034980510655310382e-01 8.955823414829722218e-01 9.088028349019113605e+00
2.578000000000000000e+03 3.492636710005719847e-01 3.465560230917657525e-01 9.308389116503520411e-01 4.728249303013079441e+00
2.579000000000000000e+03 3.469143143088412318e-01 3.453884846731452574e-01 7.650407363276510164e-01 3.530993127951899790e+00
2.580000000000000000e+03 3.045038888637606744e-01 3.235885647422387934e-01 6.437614370786466367e-01 2.957548808074635271e+00
2.581000000000000000e+03 1.566145301162480408e-01 2.320666697084892149e-01 8.267436279747027994e-01 6.956624819019445738e+00
2.582000000000000000e+03 3.727276493695007020e-01 3.580078497862802522e-01 9.418628624482860978e-01 4.588110108201172821e+00
2.583000000000000000e+03 2.099052981719926603e-01 2.686633615117889340e-01 9.672821677625037529e-01 7.052780085997639503e+00
2.584000000000000000e+03 2.011401338872379485e-01 2.629941640655965029e-01 5.802726420109982630e-01 3.509114101387408535e+00
2.585000000000000000e+03 1.733414900530226566e-01 2.441450968164973756e-01 9.035074393860796915e-01 7.307885360318161716e+00
2.586000000000000000e+03 1.140993046299680902e-01 1.980789124390982814e-01 7.549101550436372321e-01 7.588695685620203690e+00
2.587000000000000000e+03 3.353805589138494914e-01 3.395984396145459994e-01 7.080782040243241982e-01 3.200585334972188445e+00
2.588000000000000000e+03 3.158997068670348352e-01 3.295879729974587891e-01 7.057818758820955107e-01 3.343866128419624051e+00
2.589000000000000000e+03 4.143921556512326632e-01 3.774874406803427340e-01 9.599034795601839587e-01 4.364476330744047061e+00
2.590000000000000000e+03 9.088909992695443085e-02 1.767879440892258514e-01 6.351495976167584878e-01 7.033383058059643034e+00
2.591000000000000000e+03 2.096121914139685294e-01 2.684757184248651174e-01 9.187073092448686529e-01 6.599222701807107683e+00
2.592000000000000000e+03 1.635890718392373766e-01 2.371777190854175155e-01 6.726028787225570849e-01 5.109300431249387486e+00
2.593000000000000000e+03 1.604352406188625790e-01 2.348803194995762733e-01 7.897725321451789515e-01 6.447983726974840124e+00
2.594000000000000000e+03 3.145893657507620178e-01 3.289037028913916472e-01 8.447292138667346073e-01 4.429155945120886173e+00
2.595000000000000000e+03 1.925669797512651049e-01 2.573283607660194483e-01 6.348983603079321192e-01 4.172271409241364637e+00
2.596000000000000000e+03 1.169037067061996504e-01 2.004983878168544731e-01 6.354665938001213821e-01 5.957311063981974186e+00
2.597000000000000000e+03 1.751382832055857763e-01 2.454071930935036727e-01 6.261474831514455275e-01 4.386309113372361068e+00
2.598000000000000000e+03 1.909641043487169954e-01 2.562551570332565753e-01 7.114178221037675831e-01 4.957654874099059583e+00
2.599000000000000000e+03 2.615482551151843138e-01 2.998973702538849651e-01 7.393278690584583757e-01 4.167187822313492163e+00
2.600000000000000000e+03 3.003058427017807341e-01 3.213502446855284189e-01 8.224341900255596194e-01 4.406250976594725088e+00
2.601000000000000000e+03 4.069829865808377578e-01 3.740975562605688420e-01 6.089530106004763521e-01 2.038159264418609506e+00
2.602000000000000000e+03 1.471677613042648436e-01 2.249588513189051120e-01 7.903300845854176471e-01 6.831280286387968914e+00
2.603000000000000000e+03 2.940910925378247276e-01 3.180077319189288376e-01 6.530013173822660777e-01 3.120170266300063222e+00
2.604000000000000000e+03 2.280853125284652005e-01 2.800563368872420189e-01 6.755866758637725233e-01 4.032590448757485291e+00
2.605000000000000000e+03 1.137796255285897506e-01 1.978012328152852772e-01 8.708079027193210697e-01 9.091844262288057976e+00
2.606000000000000000e+03 1.179931631295142169e-01 2.014304699072319571e-01 8.748178962952872784e-01 8.940806119499429272e+00
2.607000000000000000e+03 1.037192422912807943e-01 1.888540973786223265e-01 9.604005527064624070e-01 1.082808742054115569e+01
2.608000000000000000e+03 3.352338497169095599e-01 3.395241543543907059e-01 5.754455963624552917e-01 2.208656630951476796e+00
2.609000000000000000e+03 4.088115981508042562e-01 3.749370415169839821e-01 7.169596069444981179e-01 2.761212778304467097e+00
2.610000000000000000e+03 4.106465590265504506e-01 3.757775564542360502e-01 6.038479276495346548e-01 1.985122015779297922e+00
2.611000000000000000e+03 1.455981960998371516e-01 2.237560264998549320e-01 9.523605879742815805e-01 8.720191916981976377e+00
2.612000000000000000e+03 1.993546013400329942e-01 2.618242547731459702e-01 7.731154496998754455e-01 5.406591222447067580e+00
2.613000000000000000e+03 1.531847790929675712e-01 2.295115528236098268e-01 8.210665236399496969e-01 6.994568214747465262e+00
2.614000000000000000e+03 2.537550939400342043e-01 2.953956724331028294e-01 6.975500948440349624e-01 3.903155099672833028e+00
2.615000000000000000e+03 2.593023263074237250e-01 2.986069767599753844e-01 6.197508203630359702e-01 3.176251035102276798e+00
2.616000000000000000e+03 4.467528126303617064e-01 3.919497499331139889e-01 7.415793003557545893e-01 2.709893913696986179e+00
2.617000000000000000e+03 2.421116612711316507e-01 2.885390501844496414e-01 6.558270650241291300e-01 3.678206096034338568e+00
2.618000000000000000e+03 2.524743653105554486e-01 2.946492829626992105e-01 9.169837053552724049e-01 5.811603618121727877e+00
2.619000000000000000e+03 2.718548705094945284e-01 3.057491814987244871e-01 6.753581035396587495e-01 3.515353518317536174e+00
2.620000000000000000e+03 1.293270916589623898e-01 2.108829652330614646e-01 7.588489692986581936e-01 7.047915399426052829e+00
2.621000000000000000e+03 4.409507747708609759e-01 3.893962806603264992e-01 8.967530580428184628e-01 3.754493900947129870e+00
2.622000000000000000e+03 3.248365316304658301e-01 3.342174923767102790e-01 6.030503392532581275e-01 2.487041616013024647e+00
2.623000000000000000e+03 3.749518771951937390e-01 3.590744551214855584e-01 9.282744579968923437e-01 4.472039744866998845e+00
2.624000000000000000e+03 2.838291466601542412e-01 3.124102250830260163e-01 7.336200553156524418e-01 3.869723909575163656e+00
2.625000000000000000e+03 2.707342150314583362e-01 3.051183424481856421e-01 6.895675353934787033e-01 3.645353842762670826e+00
2.626000000000000000e+03 2.228383130858256622e-01 2.768163099580088771e-01 8.502202116029207168e-01 5.708148067986956065e+00
2.627000000000000000e+03 9.663715413676218779e-02 1.822925037751169375e-01 6.174356611748339496e-01 6.510555888595222385e+00
2.628000000000000000e+03 1.328321263909870986e-01 2.137215457010890052e-01 6.268572412356777646e-01 5.356390271305537354e+00
2.629000000000000000e+03 3.816083317456867574e-01 3.622477261868882747e-01 9.239672971952309632e-01 4.384242114807955559e+00
2.630000000000000000e+03 1.386635450859471930e-01 2.183624174322303935e-01 7.898621516332444692e-01 7.095634497897806980e+00
