# om	S8	As*1e9
3.763012271554861399e-01 7.748079166573067500e-01 3.375676454951800576e+00
2.023251721282339211e-01 6.454518643831016478e-01 4.120860274982236504e+00
1.911254663869731418e-01 7.881879210845690320e-01 5.715954860116976732e+00
2.836314889789645077e-01 7.518052978910799711e-01 4.019834899433652353e+00
3.181896987960241563e-01 7.868715642200748706e-01 3.947450746923001130e+00
1.639839633257963170e-01 8.368334766443186190e-01 6.858801263828999240e+00
2.628183029177391661e-01 7.534604879712777370e-01 4.271537239682084319e+00
3.730876353138848911e-01 9.699830468719169430e-01 4.784466045967848302e+00
3.871427149175433180e-01 9.357297887049931262e-01 4.419682643694807567e+00
7.639752141714728495e-02 6.451929792424747623e-01 8.019558026333152512e+00
1.890025590711109094e-01 6.421063148975053592e-01 4.303016860002177424e+00
3.434291705228568747e-01 8.765140042558879907e-01 4.384131522715252416e+00
3.994433515028362747e-01 6.797457624170778479e-01 2.562624666846417210e+00
2.451774785252537614e-01 6.032695342227516466e-01 3.181808521485506080e+00
4.453821883006201521e-01 7.354559005638071634e-01 2.677511716862112312e+00
7.550065917649420588e-02 7.566824809138237296e-01 9.838502479703503667e+00
1.640904888575430154e-01 8.734841884145615465e-01 7.248133158581754998e+00
8.155143659147698343e-02 8.898192802429873982e-01 1.140820211981876575e+01
1.344553796101535525e-01 8.171802474729430443e-01 7.561405614654457708e+00
2.825341715279193200e-01 9.519571115798064476e-01 5.664141438628638170e+00
2.295809019612868318e-01 7.159549087861272199e-01 4.377826901500149859e+00
3.310669567037843319e-01 8.182665398396722356e-01 4.065217760262505919e+00
2.873251021628969726e-01 7.258476156569451110e-01 3.770434087481313146e+00
2.267145133630651677e-01 9.125381416698101766e-01 6.208505486909070115e+00
3.577287277415782119e-01 6.280063906058617196e-01 2.451962763338925821e+00
1.739003103426130514e-01 6.319013235736261613e-01 4.469171999416971630e+00
1.841084227324369937e-01 7.141795586552073249e-01 5.115760889738451667e+00
2.204677697526312985e-01 9.206086603917190692e-01 6.399904538864953807e+00
2.781340671371718698e-01 6.028947517052265503e-01 2.855939049604776070e+00
7.408690267150025432e-02 8.981803102710027575e-01 1.220554334235518112e+01
1.847982816075878776e-01 8.947821288360958691e-01 6.923601002227018242e+00
3.542316883210179790e-01 6.639302163557784242e-01 2.736044366216486612e+00
4.251319749639762002e-01 7.065555337391742352e-01 2.597815576454821862e+00
2.933687626905487345e-01 7.021482844993611749e-01 3.519962932110634934e+00
3.056711544043070328e-01 9.174086953733937566e-01 5.093614657677546731e+00
7.708881811927623118e-02 6.672127804791440076e-01 8.317900602596253634e+00
1.085956371302920775e-01 9.193906432809809681e-01 9.994987874575677722e+00
4.507555677206943057e-01 6.981394649990234624e-01 2.407992506932613797e+00
4.283644598451288865e-01 6.736230671333605091e-01 2.361920019844215179e+00
1.400091811044989476e-01 9.218087797963254726e-01 8.580070735168904505e+00
1.318577859297288823e-01 8.753474221186225979e-01 8.350549197802132895e+00
1.016115905963923538e-01 7.187759898841898920e-01 7.675376270928538247e+00
4.339768188600321430e-01 7.901576312431729532e-01 3.099864411316551216e+00
2.301089630770961902e-01 6.914566496011094188e-01 4.148988657241380551e+00
4.272633750793998209e-01 7.566450404106542793e-01 2.918291709356997554e+00
2.015649251333378467e-01 8.692955003560098870e-01 6.294048948715797565e+00
4.100350752051434289e-01 8.154559560531353668e-01 3.420794113608450981e+00
2.636620340187794675e-01 7.020879435157670878e-01 3.827605096327286294e+00
3.081481413017588822e-01 9.041299805802581746e-01 4.960941946336099306e+00
4.380329109306795865e-01 7.845024004829754816e-01 3.038690396878921174e+00
1.802598889630713241e-01 6.613267935347799664e-01 4.652710254115701716e+00
1.391031053528032635e-01 7.831010626190078039e-01 7.002505440229656486e+00
2.313672548799203810e-01 6.927241538746740090e-01 4.143396700206466221e+00
3.166254446408949264e-01 9.252991279403356417e-01 5.028871608002049243e+00
9.295462097693663051e-02 6.541292253951609403e-01 7.201213375872930200e+00
3.212368752168514030e-01 7.460283279420192315e-01 3.606294331479870774e+00
3.095185824682818998e-01 6.338034742516943654e-01 2.838815451193275496e+00
2.041461831597703447e-01 8.913175193674814922e-01 6.452111554750089795e+00
3.349686610944224152e-01 8.770523260230228546e-01 4.469540019711924828e+00
3.544843296090715579e-01 6.965915603224139829e-01 2.972140021992648595e+00
2.238050765731696978e-01 5.885944951360311261e-01 3.293774377331338155e+00
1.426787949965711844e-01 7.475476274946900590e-01 6.479672247229760984e+00
2.726606385104511920e-01 7.680392175137555899e-01 4.276519899430612170e+00
3.704391941260551380e-01 8.647919210364175546e-01 4.059772958830631495e+00
3.484053326627351010e-01 7.909404066203014061e-01 3.709154305358552062e+00
1.694036538425938987e-01 8.794096323494242640e-01 7.162780615496988190e+00
2.220048076908668622e-01 6.179773927832666880e-01 3.585948797973306679e+00
4.554563340949606687e-01 9.113456672490546362e-01 3.754250566182431026e+00
1.271711518768841032e-01 5.756610816137759379e-01 4.898163960835065112e+00
4.217241043781863596e-01 6.338273750685022856e-01 2.131246499591866073e+00
1.701044045931368598e-01 7.760069072973501125e-01 6.056791363390640726e+00
2.020398787605323654e-01 5.838990796230575375e-01 3.531586869047715016e+00
9.478241824986541331e-02 8.657811605268206367e-01 1.009146188883765127e+01
1.113738773503854251e-01 8.073753231390005114e-01 8.388064468754036440e+00
2.962685513441392637e-01 9.039742103079280167e-01 5.099872573309189860e+00
4.540045137450232637e-01 7.582203046195585827e-01 2.778393985429339796e+00
3.781293256124875213e-01 7.259227566345630711e-01 3.017781942569786491e+00
2.356555851301974092e-01 6.748190324488440028e-01 3.926428396336086646e+00
2.615295686410821219e-01 5.837584486009922413e-01 2.848622516607694610e+00
3.751962519552140551e-01 8.270100652502977434e-01 3.753196390794856452e+00
1.130570335425760131e-01 7.174302267989782766e-01 7.150014723059546995e+00
8.703424076391155784e-02 8.436588519502756789e-01 1.029747786699548939e+01
4.503622750103201122e-01 8.355294137101465513e-01 3.297495484332234827e+00
3.844925623128027103e-01 7.261033130389307200e-01 2.976518735351434852e+00
2.564147023106444490e-01 7.956299099852610635e-01 4.711632141822102327e+00
2.652694481240814306e-01 7.180487987233276082e-01 3.943964288592911149e+00
1.913629531557917429e-01 9.681195074545322354e-01 7.494262253821174724e+00
1.222899291733960392e-01 7.083187290404739933e-01 6.681019168397561714e+00
8.294391742212139929e-02 9.572572029217104594e-01 1.230946703789600249e+01
3.703661300288746405e-01 5.728251656208374065e-01 1.980543426278674968e+00
2.322821294235699607e-01 6.379060629097744739e-01 3.637997795643693966e+00
3.109815540265610245e-01 9.680379218760643001e-01 5.425521528721105824e+00
1.263100709527950338e-01 7.266959121118782283e-01 6.764316909125200894e+00
4.614006481968115914e-01 8.266015367742187703e-01 3.175561069607744979e+00
3.313359460761701736e-01 8.888370347276018935e-01 4.594211217995917806e+00
1.186551169011320905e-01 8.914836256487022048e-01 9.119711285582949856e+00
1.389794661993222213e-01 6.896063735366851910e-01 5.919319074432152661e+00
2.808753228855817019e-01 7.178233689010778962e-01 3.771814769491137032e+00
2.355266098526018759e-01 8.690625290362410382e-01 5.663232288393738045e+00
3.201994607857940323e-01 8.077952015170761779e-01 4.088743988409790475e+00
4.586039594099636796e-01 7.000793169325300047e-01 2.381670194260423923e+00
3.460588820008640432e-01 8.674996598858430996e-01 4.293017003911698382e+00
2.333206071782273627e-01 8.340294247814392659e-01 5.385423400585436227e+00
3.706393291910369814e-01 7.461574198426983440e-01 3.213323492322694097e+00
2.707987313088812686e-01 9.013092378495964896e-01 5.408653373917939433e+00
3.597213074095653718e-01 6.726630016193089201e-01 2.762123723436775702e+00
3.063241401011237430e-01 8.719931702762656611e-01 4.730209399942406634e+00
1.809019592014590727e-01 7.903275558077007545e-01 5.955584096150937867e+00
2.428963806068662468e-01 7.702292304198392614e-01 4.675182857880715304e+00
2.812686697457471574e-01 8.390352992387375419e-01 4.758530897598921783e+00
4.658741808341105850e-01 7.952946855138406379e-01 2.951324931368049409e+00
1.898829202262124483e-01 7.646934138899138533e-01 5.507744963818998585e+00
1.499849622318388809e-01 7.910112969096997348e-01 6.754629083115759158e+00
3.391616459622147084e-01 7.430043103302177432e-01 3.430947200660485752e+00
3.501384461017781335e-01 7.043867844302301728e-01 3.060631462132220815e+00
1.211600691724813716e-01 6.697196773827612803e-01 6.241129226024098031e+00
1.829131037705897245e-01 6.517114957443252976e-01 4.506090495401844365e+00
2.614758904461000899e-01 8.075703230675149724e-01 4.746617600122394975e+00
2.867790453023383312e-01 7.786970216523859678e-01 4.203857000435183622e+00
7.546528729836204930e-02 8.741822792834396116e-01 1.169557892801340770e+01
1.092844680364587484e-01 8.907313998226050744e-01 9.580974812698149989e+00
1.858559270271658015e-01 9.346304311128863507e-01 7.298601937337664936e+00
4.005677934142253815e-01 8.051324736537066595e-01 3.414941068863206031e+00
4.152750548105090811e-01 6.165122252833400429e-01 2.047489711997828810e+00
1.364423972603681090e-01 7.868651318112560578e-01 7.135005892191466970e+00
1.748822625767965100e-01 6.588212197085749899e-01 4.729772594867423408e+00
1.873999332049896827e-01 5.742208226828992013e-01 3.650502117831341931e+00
1.181147140225801140e-01 7.848454534850499709e-01 7.800193704450038013e+00
2.349834675871030343e-01 8.370020072428614455e-01 5.385475476863060607e+00
4.672616909704805921e-01 7.821190570801264119e-01 2.860258687567177827e+00
4.532664841888185969e-01 6.725534509853445808e-01 2.230734387321526402e+00
3.520885380492222438e-01 6.056620157905746593e-01 2.325027159499890583e+00
1.577344449640958879e-01 8.305597820502034212e-01 6.966072196057560006e+00
1.277806923381029358e-01 8.241973868301488704e-01 7.895629758726334657e+00
4.092106089068419106e-01 8.743717286403029920e-01 3.825625646940790769e+00
4.270922383195725480e-01 5.939294100974162882e-01 1.839903077585048230e+00
3.651716398037980760e-01 6.023508006705569073e-01 2.221281095123816218e+00
1.814558696002592231e-01 9.621811798979410524e-01 7.692259048950313982e+00
7.009980960990527810e-02 5.924009201534627955e-01 7.599935619341193771e+00
4.103808256297737378e-01 6.711368076548263062e-01 2.441811168513294827e+00
3.800147812103714107e-01 9.083102729219160176e-01 4.287714953877349799e+00
8.357088541558721495e-02 7.707680814206812059e-01 9.458667382364426501e+00
4.564828058462619964e-01 8.251041833592149821e-01 3.194294841771905258e+00
4.288972889845171776e-01 6.055555882656196154e-01 1.908564834775883678e+00
2.072260027146145545e-01 8.804990101694341043e-01 6.285293992070764446e+00
2.106492955400866562e-01 7.403027605193783778e-01 4.892635808584964607e+00
3.451349784012116562e-01 6.206100642618453955e-01 2.479687797961959372e+00
3.589858297109850827e-01 9.148482817708547543e-01 4.519450979223815779e+00
8.559446187089425617e-02 7.351894504198321911e-01 8.794015281545888740e+00
2.876157026819170515e-01 6.541884588819314450e-01 3.188203120258556122e+00
4.379484332093246945e-01 8.374895841631633253e-01 3.386298997572416258e+00
2.045964179198892507e-01 7.602045943669619721e-01 5.186064703158868028e+00
3.783979261204352129e-01 6.368704742735148416e-01 2.388366249254185281e+00
4.411322152807460317e-01 9.020621877661350041e-01 3.787943552271577641e+00
2.567335212678742429e-01 6.329017181436807915e-01 3.315100640616537309e+00
2.692965440618434458e-01 6.834083405703543779e-01 3.609215435913559755e+00
1.582249804852809416e-01 7.318159030940964982e-01 5.875829548171159544e+00
1.175165359109581198e-01 7.003040281720416260e-01 6.756225791593530872e+00
2.646034849917985876e-01 6.766308869458490527e-01 3.602503825489403955e+00
3.888282040713552101e-01 8.691579998514357142e-01 3.942705081019124425e+00
4.004268386273067692e-01 9.303194921749685653e-01 4.273559988909909180e+00
4.174722351242322049e-01 7.048443991416752930e-01 2.629236154850373541e+00
1.131163699195880945e-01 7.139691199542488320e-01 7.102975062752483026e+00
1.463218846007366403e-01 9.101955085142343638e-01 8.215531072317986627e+00
3.400811672844584188e-01 9.331499642447790288e-01 4.837000071970795290e+00
3.298975781417279873e-01 6.199976245945413300e-01 2.579635301683324666e+00
1.582409647455494672e-01 6.913344694517786770e-01 5.434254680719181607e+00
2.494379661883217858e-01 8.781883706372116682e-01 5.522860108244779909e+00
2.795560758006456203e-01 7.225678666326622590e-01 3.824554827400147961e+00
1.950223124389746654e-01 6.310538100463892741e-01 4.094921234317228098e+00
4.345438234980452119e-01 7.816186617277665061e-01 3.040314317312757364e+00
4.574204483858442805e-01 7.940335447095883126e-01 2.989704972162445795e+00
2.840296220233604618e-01 8.625114350191224188e-01 4.916080934301479743e+00
1.311019617335423548e-01 6.387080273558991550e-01 5.547321098369108583e+00
4.405992503056617160e-01 6.093853996702089937e-01 1.879987557331134429e+00
4.243719550544651775e-01 7.898685709294368529e-01 3.156456107224989704e+00
3.283439494463743502e-01 6.754542210498204469e-01 3.010259540630485287e+00
8.948240673700705305e-02 9.083886515144691254e-01 1.106480462576578283e+01
3.466821482644143471e-01 5.936795253292981300e-01 2.271171825014005830e+00
1.032963522533055789e-01 9.526842192590535552e-01 1.075044080131555546e+01
2.323528815585240714e-01 6.097926786010724465e-01 3.384281279398786868e+00
4.606498699817224152e-01 8.794067230852901096e-01 3.517147803614097068e+00
1.021656403421820902e-01 5.873290953135803516e-01 5.866006042134927156e+00
3.004174530196522808e-01 9.158031626263363201e-01 5.143544051949120899e+00
2.409871497312120192e-01 7.855279302425276500e-01 4.837072532904100441e+00
3.023667752625996963e-01 8.469985528680253895e-01 4.577704252732873513e+00
9.885573898074090371e-02 9.697977140537673568e-01 1.127185809652903181e+01
4.041093205415401401e-01 9.676537013244570495e-01 4.499059969369200829e+00
2.296489027742728284e-01 7.840675405329491365e-01 4.993046943517521541e+00
4.016225195137909099e-01 8.080543000296904754e-01 3.427682170351993296e+00
1.833197410177198061e-01 8.796080500103933275e-01 6.806275483440590079e+00
2.982729150184292299e-01 9.545735291907958553e-01 5.477292010893000551e+00
4.657213073563105654e-01 6.703803910751775508e-01 2.158628881457774984e+00
2.145993753458058928e-01 7.817673865041883108e-01 5.216019738800193650e+00
2.756510260796548595e-01 7.325113680515950021e-01 3.948478049076314722e+00
4.192323672709595273e-01 6.145564803177960833e-01 2.014773615220344372e+00
2.853569135235468623e-01 7.067475623640853133e-01 3.635637114347878285e+00
3.704152091877887520e-01 6.373887619040895514e-01 2.440164026700361699e+00
4.628668010788737353e-01 7.936314563683553036e-01 2.957110038008853525e+00
3.450011821327748085e-01 6.935085190917263942e-01 3.018621957038087000e+00
4.535800924753469188e-01 9.540522025126982886e-01 4.041248802085927849e+00
4.407345326895313331e-01 6.823765714715708253e-01 2.356019821876464970e+00
2.054609113584169311e-01 6.993368349681777785e-01 4.588571056107213053e+00
3.741193982879846280e-01 5.770702585666673823e-01 1.990111287906866533e+00
4.268689525901588899e-01 6.667125161978262327e-01 2.323875238332803850e+00
1.818187221477348126e-01 6.749541826469726002e-01 4.762250048805379166e+00
1.637442515102550400e-01 7.010854375263095850e-01 5.411029396378475909e+00
3.475867115784878614e-01 7.033254653462710504e-01 3.071735510669707292e+00
1.965614569012178181e-01 7.738659614448856194e-01 5.467076245800068790e+00
3.618107340929507254e-01 6.185273983897394690e-01 2.357894280404222886e+00
3.855775267744799839e-01 8.803513175649351208e-01 4.046271046751504841e+00
1.618328210231507747e-01 6.035849264396255798e-01 4.404540612539197042e+00
